Time,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Color Code,Frequency
2022-02-27 14:42:44.951,13534.137729899614,6528.832796672917,32949.01942599052,34351.59139056104,60180.28380635784,32326.009252787742,10251.717001404406,18398.302006519083,,7.0
2022-02-27 14:43:33.676,17070.049592262458,6319.553413337876,32713.36498419821,30165.355523271028,64190.0526511732,30634.362177176736,10386.989758847923,18902.15503003061,,7.0
2022-02-27 14:44:03.391,16547.532862130745,6129.094198834205,32010.022641423067,31175.94494532883,63850.4178941748,29492.053925043816,10385.358081502687,19034.81263337286,,18.0
2022-02-27 14:41:59.129,12526.990476487932,6705.456281358753,34562.703616941406,33910.85969339129,60770.660432655866,34226.578083822504,9898.715901221742,18039.601211500318,,18.0
2022-02-27 14:43:55.934,18435.02592265915,6212.913240541607,32319.907226551444,31901.348459881363,65451.47334950845,29839.2435716681,10476.35203318024,19041.786377642915,,9.0
2022-02-27 14:41:28.581,12056.128627792434,6671.973368164703,36086.153815526224,32976.66853388173,60808.03254938514,35097.1338268678,9867.736383406684,17827.281990919353,,14.0
2022-02-27 14:41:33.946,12368.606015277626,6654.65076621184,35865.51974600789,34348.73036727076,61277.285072479855,34869.16838516812,9857.298118746055,17859.468502934993,,12.0
2022-02-27 14:42:24.082,12656.69764956208,6615.915193070793,33548.76143321532,33160.89161168237,59904.50798326826,33317.01854670269,10067.203350925844,18214.7494810521,,20.0
2022-02-27 14:42:04.593,12887.07707966293,6841.868977769492,34621.37694613659,33892.73242863803,61024.21862175687,34259.837479572,9893.709110463751,18066.28919437995,,8.0
2022-02-27 14:43:58.490,17366.187854550823,6190.114461197193,32290.067647703607,31947.817736603945,64663.95433711461,29840.47291761314,10450.044029956343,19033.58328742782,,9.0
2022-02-27 14:44:13.676,19029.895249592693,5890.466975029347,31545.57574338624,30689.03454411442,64442.53795654034,29739.37597744179,10485.136268751176,19172.499379217552,,16.0
2022-02-27 14:41:52.295,12421.669056614526,6782.927427640847,35095.56920475593,32856.37144522327,60444.99551594204,34416.947891348354,9898.939418666294,18010.18631579713,,9.0
2022-02-27 14:42:14.961,12816.400863695248,6662.742097704661,34054.42494802773,32982.32352522892,60115.396692204085,33768.881412611176,10029.40655105192,18167.87787292932,,16.0
2022-02-27 14:43:42.103,15539.178614518478,6255.202741051047,32401.26757636876,30444.864087684644,62291.87545679516,30356.64175231955,10509.633780674194,18980.18496992409,,5.0
2022-02-27 14:44:04.659,16436.176471254406,6084.457765156957,31980.943021886716,30853.36456934984,63889.91342662733,29769.260259778534,10407.285142813344,19045.027380588937,,18.0
2022-02-27 14:44:36.502,16847.560327954332,5724.013534070675,30967.60433526091,31918.60400660086,64503.78173634789,29606.248987465977,10571.883388982224,19259.38060991533,,20.0
2022-02-27 14:42:39.006,13628.17151882309,6650.783914421072,33342.164259214915,33292.90101443542,60293.85301993525,32553.55001134277,10249.571233936696,18340.58980233548,,11.0
2022-02-27 14:44:02.855,16415.277590188693,6108.955277079974,31912.032593731,30667.196889781582,63610.80719361392,29521.69233819155,10433.034352425855,19010.24806621648,,18.0
2022-02-27 14:43:32.416,15992.136715905275,6361.440582447122,32925.773611756995,32117.959215397743,65280.12487651407,30647.773223849923,10396.399843263607,18888.83339033525,,7.0
2022-02-27 14:41:18.376,12168.423791935897,6703.958714480247,36720.3175092122,33089.45543640321,60100.353968185664,34933.228484777035,10053.524083319198,17799.09644116121,,5.0
2022-02-27 14:41:48.751,12239.770560237235,6661.915083159815,35140.25034192209,33584.390113877074,60768.20174076578,34443.90409516145,9835.75103709114,18007.638216929223,,9.0
2022-02-27 14:43:33.404,16657.302279150757,6183.923027983074,32608.244730024904,31318.34790925359,64787.090097318905,30597.973537203496,10365.107401026178,18849.248450904903,,7.0
2022-02-27 14:42:07.493,12639.106826675752,6785.430823019841,34331.13954438443,33107.046259289535,60475.05861223443,34144.56953341598,9977.908131826896,18135.847823124863,,8.0
2022-02-27 14:44:50.579,19334.25895384061,5635.634736494391,30569.229193833973,30492.406248141084,60089.111040724645,29470.48449164444,10732.279507193509,19387.70197483325,,6.0
2022-02-27 14:44:11.076,16549.07513249816,5991.988598345351,31806.845284324325,30665.900488603176,63995.74893662321,29793.511902512542,10497.11680377922,19142.50333815853,,16.0
2022-02-27 14:42:21.110,12715.70625492409,6628.543928688041,33645.27626577333,33477.504071891795,60113.18386950301,33501.19692101442,10073.730060306796,18199.23737040012,,20.0
2022-02-27 14:41:44.406,12465.9925658694,6697.297894632566,35378.92226921586,34125.279977951046,61074.487695036856,34821.80503866733,9854.95118557825,17952.56351859135,,6.0
2022-02-27 14:44:54.319,21909.04580462525,5729.981449840242,30719.41056482918,31302.5899294126,58967.545207446245,29555.89050720817,10771.08213556792,19455.69598146629,,6.0
2022-02-27 14:44:51.787,19513.43053739435,5712.032999042631,30834.16442086273,32169.837614278516,63991.5021051767,29555.778748485896,10719.091977964876,19425.09644330698,,6.0
2022-02-27 14:44:26.665,17446.721189823293,5723.566499181569,31100.083124647517,31248.38694910848,64429.55159301181,29579.985687730998,10557.220644619543,19234.99485671459,,11.0
2022-02-27 14:43:49.227,18371.56932015053,6241.90345310014,32509.38296429908,31107.526255551133,63710.22775295112,30050.06522537056,10408.402730036109,18940.264754326912,,14.0
2022-02-27 14:43:49.547,18921.109309328716,6220.713999356509,32554.64524682108,32227.86274288449,64341.91040300256,30066.20318486729,10378.317281999263,18935.32501880229,,14.0
2022-02-27 14:41:49.767,12546.19062497504,6706.752682537161,35256.03237820058,34565.05055010922,61220.15401365209,34496.47539812033,9824.530461374576,17978.02215552594,,9.0
2022-02-27 14:42:43.855,13305.747605055289,6514.52768022152,32949.19823994616,32551.270133408325,59502.26599005056,32393.913852442965,10274.26991155981,18386.05325055757,,7.0
2022-02-27 14:44:35.210,16895.147191899683,5784.743223755744,31094.49518853369,30832.62215049531,63828.96021949771,29629.87478135524,10597.0514532389,19256.43017964723,,20.0
2022-02-27 14:43:49.415,18768.737467376886,6168.343862097724,32490.965126867908,32431.1071552166,64428.99279940043,30076.172062894355,10398.43385200904,18904.25609400941,,14.0
2022-02-27 14:44:38.358,17076.37513594331,5616.389884518371,30701.417410542657,31255.383045122988,64039.22307958879,29625.739708631005,10617.011561037489,19300.686633668734,,20.0
2022-02-27 14:44:18.580,16710.231210020927,5797.617828562001,31360.54800278521,30286.189053796417,64066.603966546536,29467.5564131208,10493.786393855382,19197.533333007497,,10.0
2022-02-27 14:44:36.066,17058.2255194456,5798.713064040311,31168.70298012531,32357.860488636557,64614.467574890565,29650.32662753184,10545.0389438914,19253.18917670121,,20.0
2022-02-27 14:43:49.479,18752.28658345778,6261.975319621006,32557.21569743344,31704.85427437476,64077.19869341835,30063.67743774384,10399.327921787251,18941.538803760865,,14.0
2022-02-27 14:44:52.167,20276.02735472052,5682.50634461717,30657.29506698788,30610.334051887283,64053.99758267374,29516.953768367028,10750.518530669038,19406.05275703105,,6.0
2022-02-27 14:41:23.977,12085.878799662449,6709.792519783083,36394.29496458709,32993.946432345685,60728.01330423514,34814.94305311955,9979.606864405498,17757.544548218793,,14.0
2022-02-27 14:42:37.206,13790.06520391288,6719.448473387775,33477.839348058624,34207.19912137975,61781.96511053624,32677.713951792,10201.805556035704,18324.11656667192,,11.0
2022-02-27 14:44:43.121,17354.38613347842,5802.691674553356,31054.038531069586,31405.899692285027,63803.81450698549,29549.140280382668,10670.991023897055,19343.199651622734,,12.0
2022-02-27 14:42:22.498,12690.851115089788,6706.059778459046,33666.33160905023,32849.68827363113,59886.89480863748,33429.85015271308,10080.681452832396,18253.954440826707,,20.0
2022-02-27 14:44:17.920,17433.645419316937,5980.455098206413,31859.1707180942,31814.757801861502,64825.55744952649,29560.114986910223,10464.93029176358,19161.61407966782,,10.0
2022-02-27 14:42:21.070,13216.877069100983,6842.919509758892,34007.15100850475,34081.090579162905,60525.2382785366,33571.06847418171,10041.3200308466,18174.851617199376,,20.0
2022-02-27 14:44:52.099,20029.82288954531,5651.839751224488,30593.68200226808,30457.828099468723,64447.6118025317,29503.877997860676,10744.12593175482,19399.10136450545,,6.0
2022-02-27 14:44:29.413,17431.410244871407,5891.875134930031,31350.91440092497,31230.41614656641,64254.35861997111,29621.604635906773,10589.8988950132,19244.941382997204,,11.0
2022-02-27 14:44:45.901,16599.500667989334,5571.932264796766,30496.295451676306,30973.169919630283,63304.20831492047,29447.082215199734,10704.451585346653,19395.2792162036,,12.0
2022-02-27 14:44:18.660,16765.75294324791,5762.749107211722,31336.653987962483,31366.962953443883,64546.71943744653,29446.568125077265,10474.49683839045,19163.938661091168,,10.0
2022-02-27 14:42:30.542,13652.065533645811,6716.229822186211,33605.17723622051,32954.89793478226,59837.65391560244,33019.56153149146,10127.597764444085,18282.631728962868,,10.0
2022-02-27 14:44:52.415,20349.58694572293,5633.958355660243,30538.27202776337,30586.976478931487,64309.85800145364,29525.31332079331,10747.299879467471,19437.903992879867,,6.0
2022-02-27 14:43:25.371,15622.550621336772,6449.797028278951,33126.96166359921,31619.82823846677,66215.72419592431,30656.37864546521,10245.525568190284,18788.272892030825,,8.0
2022-02-27 14:43:24.991,15255.914957036372,6285.444651299078,32793.987726448504,31802.9560807891,66153.65340157192,30588.25052836544,10267.296167289756,18787.11060131915,,8.0
2022-02-27 14:42:31.554,14548.92927991501,6570.518800082064,33329.222599175286,33402.08928609959,60079.49979060886,32932.45678334913,10133.029238346726,18296.758031458623,,10.0
2022-02-27 14:43:41.007,16137.311296142496,6361.172361513658,32753.933400384594,31846.9666656216,63166.54392082023,30426.088622342188,10456.794256781848,18954.905146945137,,5.0
2022-02-27 14:43:46.403,15605.429185084007,6222.368028446202,32396.372544333048,31494.926690450517,63418.44808083154,30408.318985500217,10475.480315146484,19000.41329865614,,14.0
2022-02-27 14:42:35.926,13372.5569692322,6490.85718284335,33127.05107057704,33789.4226657656,63601.97825455407,32645.259218842893,10186.606369806095,18302.077746638985,,11.0
2022-02-27 14:41:52.235,12832.471767958614,6832.660059053906,35277.02066624411,34682.86659513314,61281.10722078171,34453.42593829941,9845.339935462467,17999.70334764759,,9.0
2022-02-27 14:41:49.747,12885.087774406407,6857.73871633276,35503.86852072102,34590.397428321536,61311.7738141744,34546.766823144775,9829.067865499004,17982.000766038986,,9.0
2022-02-27 14:44:27.005,17376.87198840046,5840.644936638468,31226.795163964653,30330.24434211783,63936.67327602784,29640.91654311616,10579.438278608117,19251.490444122606,,11.0
2022-02-27 14:42:28.318,12749.524444284967,6612.473024424676,33484.09783650611,32925.52774256799,59754.37131576197,33143.121974840404,10119.662895162452,18282.18469407376,,10.0
2022-02-27 14:42:31.150,14875.600025129324,6631.829635122971,33551.331883827675,34693.77424642733,60670.65872796282,33005.01054585106,10101.602685642563,18253.194481515227,,10.0
2022-02-27 14:43:42.083,15421.943714850391,6154.016393901872,32221.179571292352,30799.87684486829,62401.62252207071,30311.73709770884,10497.0273968014,18985.929368249104,,5.0
2022-02-27 14:41:41.250,12548.738723842946,6673.94032167677,35628.50184780382,34646.947341793464,61413.4966031905,34672.98712408389,9845.630508140386,17913.26915183892,,6.0
2022-02-27 14:43:30.168,14918.917705883709,6251.268834026913,32589.26809898235,30127.312854208096,64512.18599226308,30724.260893375984,10371.76822087386,18875.26588145088,,7.0
2022-02-27 14:43:34.444,17688.008271218332,6243.266909511914,32655.6080765257,30325.34931008212,64254.53743392676,30624.01331949393,10386.073337325255,18870.013221503883,,7.0
2022-02-27 14:44:18.840,17244.974344369693,5890.824602940632,31716.25366404697,32389.30939308517,65145.142691748464,29493.50678843341,10404.714692200982,19126.298323428437,,10.0
2022-02-27 14:43:23.683,15733.035294179355,6429.9933826915485,33087.488482891145,31188.908957112904,66063.0394295501,30634.71980508802,10275.990995882868,18764.5800429082,,8.0
2022-02-27 14:44:21.116,16404.794622039153,5726.18165328284,31217.3180243156,30247.07350099963,64139.64946742648,29519.09953583473,10523.402455258663,19199.209713841643,,10.0
2022-02-27 14:41:41.262,12618.92320143261,6784.067366608068,35768.73669251641,33725.72019406798,60982.33145264762,34667.779167625806,9897.464203532243,17911.190439604576,,6.0
2022-02-27 14:43:32.896,15895.197200202609,6385.982797859049,32992.71708640064,31094.29402283359,64751.79669282398,30652.690607630087,10391.57186646126,18885.2571112224,,7.0
2022-02-27 14:42:14.117,13054.87162528892,6665.9607489062255,34149.5092689406,34736.46607833697,60955.53171104571,33793.26716581192,10005.445480995832,18152.18694832169,,16.0
2022-02-27 14:44:12.624,18604.89918051949,5882.822678425632,31524.453344875976,30755.016893746484,64024.87325964848,29716.331328908367,10481.939969294068,19160.228271511587,,16.0
2022-02-27 14:41:19.072,11958.183283589278,6655.813056923516,36474.53772718164,33160.84690819346,59913.56043977266,34903.61242337375,10034.279231343178,17819.682397804547,,5.0
2022-02-27 14:42:39.730,13537.2446223789,6547.027116659537,33195.335649888,34532.12643052655,60704.70043476826,32502.878606662587,10214.07666374167,18337.706427300745,,11.0
2022-02-27 14:43:31.064,16554.573661634167,6293.312465347346,32856.25968650099,32240.87145815748,65580.88994990468,30736.576704570856,10331.959763998955,18837.804357743786,,7.0
2022-02-27 14:44:09.884,16562.88851057154,5875.82658241112,31614.888502942147,31562.09368253871,64336.41187386655,29657.993275880013,10410.235573081443,19100.884389982748,,16.0
2022-02-27 14:41:26.589,12143.658059079416,6601.7441870861285,36117.982699630586,34151.208001519204,61347.71541925853,35089.86950991982,9820.4177403948,17770.553263491784,,14.0
2022-02-27 14:42:20.910,12636.558727807847,6676.711937989228,33675.71934172146,33402.04458261068,60107.37241594463,33550.840145449656,10054.529911819687,18216.403510141798,,20.0
2022-02-27 14:41:42.050,12678.714117850555,6737.531034652118,35660.73306330837,34763.64579959462,61452.746266454014,34704.14545585459,9820.149519461336,17893.30904404033,,6.0
2022-02-27 14:44:44.641,17262.90044342285,5790.331159869571,30992.772399517587,31745.579152772327,63761.77087566506,29552.224821117503,10690.705262506635,19370.379372880387,,12.0
2022-02-27 14:42:45.303,13368.89128314153,6504.3352847499,32863.0546168154,34013.498903930056,59878.04351783318,32331.798354601666,10281.869504674614,18441.23970761773,,7.0
2022-02-27 14:41:40.606,12187.422774722909,6690.346502106965,35506.751895755755,32773.35706631625,60555.65900274027,34450.47550803131,9883.449659758766,17920.086433897788,,6.0
2022-02-27 14:44:29.705,16876.70700272405,5690.687083087812,30910.428572944234,31019.169809719304,64083.25601616574,29549.252039104944,10578.298339640896,19258.933575026225,,11.0
2022-02-27 14:44:29.241,17034.890298234262,5787.470136579292,31088.795493697584,30325.595179271124,63813.448108845725,29617.111935271256,10612.608267379794,19268.23190071963,,11.0
2022-02-27 14:44:36.210,16733.611134721177,5759.977490899264,30972.54407078553,30510.198236727505,63685.81964800593,29600.124609485225,10602.751148075004,19268.47776990864,,20.0
2022-02-27 14:42:37.518,13389.924274673973,6659.344632547454,33287.44718878832,32833.013872267475,60817.06265414509,32639.470117028966,10249.1689025365,18351.54215711858,,11.0
2022-02-27 14:42:38.886,13285.943959467884,6646.872359141393,33249.42687146984,32750.290066038386,60085.37829940061,32582.540223901306,10270.470115002408,18378.476009187223,,11.0
2022-02-27 14:41:32.634,12119.942858212336,6681.56226653603,35880.04837990384,32999.24379578159,60663.43911450376,34806.73996290445,9896.681892476308,17860.00494480192,,12.0
2022-02-27 14:41:41.306,12142.920451512393,6635.763542147106,35491.105674637045,32848.7047968751,60542.18090083372,34663.42057745702,9934.679858050333,17936.06793118333,,6.0
2022-02-27 14:44:38.158,16577.059516556208,5613.618268205913,30678.97625910953,30971.58294577396,63919.26126709715,29609.86997006774,10619.693770372123,19292.617653920373,,20.0
2022-02-27 14:43:47.151,15292.59416968753,6155.581016013744,32197.352611702994,30309.23370232984,63271.798285460274,30327.22685661636,10532.56667048534,18984.2306356705,,14.0
2022-02-27 14:41:28.465,12031.072322258036,6727.718618836238,36117.423906019205,32955.367321415826,60822.739997236735,35114.344670098384,9870.172723552314,17827.39374964163,,14.0
2022-02-27 14:43:37.867,16329.312781013585,6389.089690338336,32842.78158459444,31456.14641382056,63966.199930453295,30609.305871642337,10460.92932950608,18948.020809652902,,5.0
2022-02-27 14:44:10.040,16565.52601641727,5983.830211619164,31780.090246211323,30562.166042586094,63905.3361303015,29709.06701196039,10410.63790448164,19080.074915894857,,16.0
2022-02-27 14:43:23.879,15308.955646628816,6346.4649136620665,32826.30834893088,30302.461123759884,65539.96390580702,30581.79087421785,10299.885010705591,18789.90456937606,,8.0
2022-02-27 14:41:25.005,12030.625287368928,6542.512064279565,36097.68731566516,33584.188948176976,61000.27990344524,35051.98330306808,9894.58082849751,17760.047943597787,,14.0
2022-02-27 14:43:57.750,17076.553949898953,6138.325469294246,32066.70666536173,30722.24923637501,64061.39601008845,29778.46917849412,10452.480370101974,19035.505537450976,,9.0
2022-02-27 14:44:09.916,16702.5422099283,5913.7351410073215,31737.8901526797,32117.9815671422,64638.36158971329,29660.340209047823,10382.899389612605,19070.46366577908,,16.0
2022-02-27 14:41:58.445,12495.698034250505,6699.778938267105,34599.9192714595,33837.76948902244,60756.60118539348,34243.02896774161,9888.4340987723,18056.8120547309,,18.0
2022-02-27 14:41:34.074,12442.433827213506,6767.594130944506,36057.11889947878,33513.44567697593,60952.96126043335,34933.362595243765,9877.258226544647,17871.58314842977,,12.0
2022-02-27 14:43:54.818,19345.434826068264,6152.116495623171,32364.11897708404,32356.094700824586,65384.84279928718,29895.435857228746,10390.811907149782,18977.72627803401,,9.0
2022-02-27 14:42:39.042,13768.853398424792,6698.817813255527,33417.62374849603,34199.308955587025,60750.49915915718,32577.10874999866,10212.64615209653,18344.76957854862,,11.0
2022-02-27 14:43:24.559,15112.70733031122,6271.072479614316,32673.17654766757,30764.29286769544,65763.9283852492,30561.182565830062,10316.380598113608,18831.72468325194,,8.0
2022-02-27 14:44:50.123,19411.37247221142,5484.268723043051,30317.436792544937,30681.479654488525,57559.787638162095,29424.506953299875,10715.985085485589,19395.74860283716,,6.0
2022-02-27 14:42:47.687,13828.040817742449,6560.795791244005,32942.58212358739,34629.870609029604,60284.57704598631,32280.232880143278,10239.512948931808,18415.378739282936,,7.0
2022-02-27 14:44:11.456,16375.782057736167,5920.999457955296,31551.47660392244,30647.01326453844,63965.88700603092,29747.087329278867,10546.715324725548,19185.66455670173,,16.0
2022-02-27 14:41:39.946,12762.980194447066,6791.778718445149,35811.16030349259,34682.21839454394,61412.62488515674,34493.703781807875,9893.977331397216,17942.326419630816,,6.0
2022-02-27 14:44:43.757,17364.73499116123,5789.839421491554,31027.32819644549,32098.40143899935,63939.75781676267,29539.61843724471,10677.383622811274,19356.45423608473,,12.0
2022-02-27 14:44:20.232,16540.737931816333,5776.584837029557,31328.58500821412,30795.7194203996,64238.69004710794,29494.66907914509,10487.63966413017,19187.60915846934,,10.0
2022-02-27 14:44:18.216,17017.187716625656,5880.87807665802,31579.05865658029,30660.20079376707,64214.63957007403,29468.092854987724,10471.099373233244,19142.83861432536,,10.0
2022-02-27 14:43:22.691,14941.202395105647,6325.856605274273,32852.39283471023,30543.03294933235,65544.61306865372,30727.814820744377,10226.995972036835,18765.92114757552,,8.0
2022-02-27 14:41:57.729,12426.877013072612,6680.623493268907,34644.220428969915,33400.27879479871,60559.727020231134,34313.481666264735,9894.379662797412,18062.802322244923,,18.0
2022-02-27 14:43:49.859,18594.036232714207,6168.679138264553,32376.52419525673,30553.44886224853,63746.86226211337,30022.46082096825,10398.277389797851,18995.987653253997,,14.0
2022-02-27 14:42:45.075,13433.979562995382,6596.513878883587,32998.61794693684,33414.62861473902,59579.78183982156,32338.2356570048,10274.001690626346,18412.651826459387,,7.0
2022-02-27 14:43:32.156,15547.64992566704,6293.491279302988,32689.001582741927,30227.672186812422,64408.40684275709,30691.917919149157,10393.851744395704,18875.73526808444,,7.0
2022-02-27 14:43:38.519,16260.402352857873,6427.892318712749,32869.06723607388,31906.779933784,63903.05625236705,30597.68296452558,10429.88275645766,18938.49896651494,,5.0
2022-02-27 14:42:19.810,12609.580172250293,6726.019886257635,33757.124395027684,32930.15455367024,59926.99383819031,33645.94681810699,10075.406441140944,18221.45500438869,,20.0
2022-02-27 14:43:42.527,15993.321358361409,6377.824411132862,32741.46112697853,32024.14894391882,63155.81508348168,30389.364706202115,10463.79035279636,18954.458112056032,,5.0
2022-02-27 14:44:05.107,16251.97574519822,6052.070087441217,31833.510915459505,30832.30922607293,63948.78792152261,29722.634520844764,10456.72720154848,19072.229453591044,,18.0
2022-02-27 14:41:34.842,12472.005185127877,6808.1848988753445,36078.062484033406,33595.38717214909,60998.31294993317,35009.69380255864,9876.4312119998,17910.229314592998,,12.0
2022-02-27 14:44:10.704,16297.997987031698,5912.908126462475,31589.04988635181,30798.75925764552,63979.43216317084,29720.19818069913,10419.91387843059,19115.79300353444,,16.0
2022-02-27 14:42:00.161,12895.034300689018,6774.3220060255535,34697.52933949582,34486.17124392644,61114.63142807859,34205.83566496798,9902.403939056869,18038.550679510918,,18.0
2022-02-27 14:44:50.547,19365.97607922269,5708.099092018497,30660.737235634,30637.26790395593,59997.69240590244,29506.962538595504,10712.989951728578,19383.633957342383,,6.0
2022-02-27 14:41:23.869,12101.81559345908,6544.948404425193,36167.46946185464,33728.20123770252,61061.00959313031,34830.90219866064,9971.02379453466,17786.71357473297,,14.0
2022-02-27 14:44:14.628,18133.59029693488,5907.7448734933,31565.334685484733,30569.09508336724,64274.96692835891,29750.03775954697,10506.571591683816,19173.41580074022,,16.0
2022-02-27 14:43:34.200,18168.36961130734,6377.109155310292,32998.30502251447,31687.241099743977,65018.38594894242,30670.01320958295,10364.973290559446,18869.20855870349,,7.0
2022-02-27 14:44:53.655,21303.335881630886,5728.685048661834,30728.19480040012,31611.78161046286,62025.28620067671,29562.484271822486,10780.313406027964,19449.213975574254,,6.0
2022-02-27 14:44:06.051,18016.154231566696,5981.684444151455,31890.194939398163,32203.14171351692,64629.89027856473,29748.98722755757,10396.466898496974,19037.38308398522,,18.0
2022-02-27 14:42:38.582,13146.26790836667,6520.249726802079,33077.36314265289,33059.52645057756,60233.52566165038,32590.385686205114,10249.481826958874,18370.094105016484,,11.0
2022-02-27 14:42:39.934,13168.820818522076,6525.412979771255,33032.793764209004,33017.61692972385,60019.97709512438,32478.649315673032,10278.114411606122,18364.215596224734,,11.0
2022-02-27 14:41:56.961,12389.191971920964,6648.325222530988,34651.95413255145,33397.14955057497,60556.62012775185,34338.292102610125,9865.680022916797,17999.770402880957,,18.0
2022-02-27 14:43:46.231,15329.742768972252,6088.72694834792,32142.523782554126,30879.31494466245,63389.189647339546,30413.54929370276,10480.800030326847,18968.271490129413,,14.0
2022-02-27 14:43:58.334,16983.056602842404,6115.012599827362,32031.56972307798,30457.51517504635,63955.024058225645,29802.89963518377,10488.69019611957,19058.19255807311,,9.0
2022-02-27 14:41:48.003,12272.582921097628,6686.591409038474,35217.54267424854,33039.029900912035,60505.79226086048,34442.98767363878,9839.260260970625,18011.28155127544,,9.0
2022-02-27 14:44:14.296,18572.980889437305,5933.091751705618,31664.352913421742,30503.716230835467,64380.93654882152,29763.60526843134,10486.902056563147,19166.196187281155,,16.0
2022-02-27 14:42:36.446,13191.172562977385,6557.331270853433,33153.046149378555,32909.88152144927,62424.15308048167,32682.67603906108,10230.2146232384,18337.77348253411,,11.0
2022-02-27 14:44:38.702,18598.95361649437,5817.689695082867,31152.38620667293,31615.849627953725,64301.2302280939,29712.30801490641,10590.167115946666,19287.052069551,,20.0
2022-02-27 14:43:22.031,15524.270000966788,6447.763019533518,33178.72830375771,31661.0225034979,66124.19380237983,30239.9879980073,10234.50615817382,18770.212682510937,,8.0
2022-02-27 14:42:28.574,13198.548638647631,6778.255913049688,33761.25946775192,33692.86312971868,60041.81474945721,33141.80322191754,10107.99528455678,18257.75423738411,,10.0
2022-02-27 14:43:54.922,18738.674371084497,6047.24211063887,31963.39690248929,31574.43184547804,64985.95356773777,29837.76835653405,10415.465881283984,19019.03230178741,,9.0
2022-02-27 14:44:10.000,16673.30612818076,5902.156937379473,31714.97961461301,31906.869340761823,64544.12663508971,29701.869750245784,10399.618494465172,19098.62686379276,,16.0
2022-02-27 14:42:16.225,12595.409166265628,6499.149680036268,33778.470310982506,32990.52661544402,60081.19852318746,33707.0564874478,10090.00213027026,18226.439443402225,,16.0
2022-02-27 14:44:27.137,17259.23475733218,5829.91609929992,31156.74479684172,30337.799231743724,63924.044540410585,29634.590999435302,10567.211874391063,19262.062819249968,,11.0
2022-02-27 14:43:54.894,18841.96178221247,6101.512146176356,32063.644476371348,30519.451858932003,64492.628215864686,29839.824717023937,10442.869119986191,19023.05561578937,,9.0
2022-02-27 14:43:47.839,15491.234122661845,6219.305839455824,32344.27062800773,30142.64615090444,63427.18761291356,30122.507229150204,10452.748591035435,19020.93220006612,,14.0
2022-02-27 14:43:40.919,15765.35591666173,6288.305674589357,32511.461676533425,30581.23208060647,62524.825337508366,30390.61640389161,10485.292730962365,18957.497949301956,,5.0
2022-02-27 14:43:48.763,17656.96169816991,6242.529301944888,32601.226282265936,32262.82087121259,64331.51684183084,30113.81240055709,10371.611758662671,18961.99064993747,,14.0
2022-02-27 14:41:41.158,12284.272883447751,6716.90037451987,35595.64478345451,32835.092584501814,60624.63648612935,34664.11348153514,9901.889848934396,17944.405131865162,,6.0
2022-02-27 14:41:48.771,12234.1379206345,6680.80230722455,35174.69438012772,32847.81072709688,60505.635798649295,34484.07017994764,9832.37592367839,18011.683882675636,,9.0
2022-02-27 14:41:34.554,12103.357863826495,6705.322170892021,35903.92004298211,32993.00765907856,60665.27195754909,34971.15939511769,9856.471104201211,17905.200172090554,,12.0
2022-02-27 14:41:59.925,12930.283001695036,6887.98062658079,34842.3239400773,34117.300405180504,61039.97660159786,34270.74513086619,9921.537032310607,18074.469932850592,,18.0
2022-02-27 14:41:32.294,12268.693717562404,6637.819902636994,35808.54514939131,34181.695780956245,61183.050117856284,34724.91022645357,9867.959900851238,17873.304232752827,,12.0
2022-02-27 14:42:46.831,13716.99735128848,6647.364097519409,33056.3525028649,33342.61129410402,59723.10122526899,32345.38821523049,10275.812181927227,18409.94726538029,,7.0
2022-02-27 14:44:18.048,16983.324823775867,5863.264902027238,31539.116089238654,30488.852320772687,64155.42979901192,29484.476683673467,10471.635815100171,19174.84631238536,,10.0
2022-02-27 14:41:43.234,12748.496264040026,6774.858447892481,35702.75434288434,34634.69858583195,61472.34874634132,34952.2498193085,9816.506185115122,17896.34888128625,,6.0
2022-02-27 14:44:29.493,17101.297331010977,5820.573070117602,31152.20739271729,30454.162413378053,63869.528635684095,29599.69992634057,10591.843496780812,19254.820854046447,,11.0
2022-02-27 14:41:24.097,12421.713760103436,6735.899357306881,36489.08871282205,33804.040706639375,61203.88194368863,34873.19169917008,9971.4037741904,17787.585292766726,,14.0
2022-02-27 14:44:30.173,16756.544024532323,5700.588905881514,30885.10404647637,30760.068387993382,63981.35441319399,29552.09071065077,10596.71617707207,19252.38451390082,,11.0
2022-02-27 14:43:31.124,16421.334912936083,6368.347271483812,32878.6114309563,30640.553610390856,64767.75583836506,30768.38323693076,10360.927624813035,18861.094875466213,,7.0
2022-02-27 14:41:48.567,12285.971616026356,6646.939414374759,35144.81009779097,33746.70848211151,60846.83517775955,34411.58347267908,9818.629600838376,17986.85109458579,,9.0
2022-02-27 14:41:59.537,12545.117741241187,6774.120840325456,34660.60425765565,33005.52463597353,60417.23464932855,34227.65096755636,9941.273622664648,18059.091932665346,,18.0
2022-02-27 14:44:22.436,18618.176116725936,5771.958025927309,31282.071028002625,30604.54495007336,64255.43150370497,29573.70484753905,10486.03033852939,19185.306928790444,,10.0
2022-02-27 14:42:31.690,14525.16937555902,6581.560561842985,33361.83379433558,32750.20065906056,59906.96667515835,32923.18080940018,10134.660915691962,18288.68905171025,,10.0
